300,370,3660,930,2440,1730,3300,560,1080,5960,19770
0,1690,12270,710,5720,230,4400,270,360,3110,19810
360,550,2250,1080,3030,1370,3120,220,1190,840,19830
930,160,10,820,1130,630,1740,110,700,30,19870
590,30,0,1010,1380,1170,2400,270,1890,96730,19930
0,0,970,790,1650,10,3320,170,2080,5800,19940
70,160,0,2550,1410,1880,440,140,450,4760,19970
0,0,2830,380,2410,970,1700,100,2270,3790,19990
0,200,9740,520,1000,20,4900,50,4730,4080,20070
790,0,5660,680,930,270,6220,160,460,5770,20100
1440,150,0,1290,1880,5680,850,80,1060,4160,20120
3130,640,30590,1010,1750,2490,820,120,1520,4240,20120
960,0,90,1410,1830,520,200,300,5000,0,20120
0,400,20,1030,2170,270,3060,230,1220,7780,20140
0,900,990,800,2130,420,8560,40,1020,4750,20180
1190,40,1480,660,1420,1900,2320,40,740,0,20220
870,90,120,780,1450,940,1020,70,830,6010,20230
230,360,1400,800,1400,20,980,400,190,50,20260
240,0,20,7680,870,250,1960,70,800,0,20300
2320,380,400,930,1750,680,2290,220,1420,5460,20420
420,0,930,700,870,1400,1930,160,290,2900,20430
1000,0,230,1090,910,240,4120,110,650,540,20440
400,0,9790,720,2350,0,4710,140,3100,0,20470
1070,0,0,1010,1630,1250,8680,380,3370,370,20470
660,290,40,660,1310,240,2570,200,100,910,20490
0,460,530,690,1690,1230,6110,520,1030,4020,20490
0,0,70,1120,1290,4080,4900,80,1270,5210,20510
0,0,520,1010,2560,210,990,340,240,3800,20510
720,480,6530,1910,1220,250,3470,260,4700,0,20580
340,100,1500,710,1870,330,3980,310,1130,3350,20600
560,0,4910,530,1430,3170,6740,50,590,1870,20610
2720,140,1570,750,1740,2990,370,340,1410,5460,20650
1680,60,1890,810,1410,2060,2270,200,1040,4500,20650
3090,220,5320,830,870,0,4310,130,790,0,20660
360,160,1020,850,1660,1780,4260,140,6920,4190,20730
590,560,370,1510,4530,490,6710,1190,3260,810,20740
1300,0,6570,1080,560,90,3120,20,620,70,20770
930,130,130,330,1960,310,2330,250,980,670,20780
2240,50,40,1040,1020,2080,2400,20,790,690,20780
390,300,480,1010,1600,1090,2980,110,4280,5350,20820
1270,0,910,1180,2230,1690,3600,220,910,3810,20870
300,230,350,1450,2120,870,720,270,0,0,20970
210,360,90,510,1360,120,5360,120,4730,300,21000
1560,520,2020,2480,3880,6700,2190,500,780,3550,21020
1520,100,2850,270,1510,1830,6720,100,3710,0,21070
0,0,420,500,1670,2350,10730,80,1230,890,21080
60,260,360,680,3350,820,5740,300,2500,220,21090
140,0,0,910,1650,1010,2820,280,1320,280,21200
2000,270,12720,990,2420,1830,3520,220,2330,790,21200
560,140,4630,1490,530,60,10790,660,160,0,21210
0,90,3030,480,1420,40,3610,320,3460,690,21250
2020,270,870,1490,2940,4150,3460,310,2150,0,21250
440,0,0,1140,500,4310,920,50,1350,3520,21260
0,0,0,330,210,550,940,100,2130,0,21380
1590,30,5300,810,1210,2170,9490,130,3110,3790,21390
320,400,80,1300,1820,1190,2120,160,180,6840,21400
100,460,760,1480,960,130,7550,90,1740,6690,21430
440,110,170,740,3120,750,1420,450,1560,3570,21470
0,360,810,680,740,1450,730,50,840,5290,21480
0,0,0,540,390,600,4930,320,1600,0,21610
2530,130,560,630,2180,1950,4010,350,1700,7820,21660
240,0,710,520,1070,0,40,200,2730,2680,21770
10780,1260,0,1070,2740,780,12630,360,1380,0,21770
0,60,10,390,1980,240,2340,140,1070,5890,21850
360,120,16600,850,1170,4850,1330,190,2280,6560,21920
0,0,310,510,1180,190,16620,810,4960,6210,21950
0,0,510,1210,1490,110,3590,240,3440,3720,21980
1530,1370,330,390,1570,1050,8380,170,1380,2240,22030
760,70,980,250,1240,860,3550,500,4480,2230,22090
0,660,0,500,1700,40,8000,90,1690,4300,22240
0,0,150,760,1450,1630,2080,630,860,5470,22250
0,50,210,1010,900,0,4450,20,1680,350,22300
1110,50,350,350,780,520,5440,180,1110,5740,22310
0,0,30,480,420,1980,2680,140,8540,110,22310
1290,580,1440,2050,5930,1580,2670,740,450,0,22340
650,140,30,640,840,0,3720,90,1010,3930,22370
0,50,2460,450,1080,0,2250,0,1910,0,22370
270,0,200,600,1540,1130,3630,120,1480,4160,22430
910,3860,310,920,2510,270,1220,290,0,5350,22460
0,270,14350,2430,1200,1900,1040,210,300,6590,22560
1030,180,6880,1850,2470,500,8470,610,2220,0,22680
90,340,2210,1270,1870,5450,6800,350,3650,2970,22700
1620,30,340,620,4450,930,4190,270,1230,0,22740
1970,140,90,11060,1730,2150,1270,170,1730,0,22820
0,1550,40,1380,2160,950,5730,140,3610,5640,22900
0,1510,570,1260,2360,1120,3690,340,380,0,23050
1710,1390,1330,340,2170,1410,470,140,2930,0,23050
540,60,430,640,2590,5280,6800,60,2360,1370,23050
0,0,730,540,2330,190,11500,70,140,4280,23200
2740,80,3120,1410,1720,1460,3590,20,1470,6370,23210
70,1110,10,1930,3720,1360,3190,130,1190,5430,23280
10,0,50,710,720,130,970,90,430,4960,23310
980,540,310,1200,3360,10,2610,120,2260,0,23370
1430,0,820,540,1890,1090,840,420,2700,5820,23390
60,990,2420,1750,3980,2030,1770,350,0,0,23420
580,110,350,920,1700,590,9190,100,2040,3520,23680
420,1030,7670,1100,1190,1970,6940,180,17770,6320,23680
0,1070,0,400,700,0,7140,30,1820,5690,23800
1530,3530,540,1700,1750,3880,13720,100,710,10,23900
250,650,0,830,1590,1370,6620,140,3610,4310,23950
240,3950,410,840,2900,70,2010,710,910,4340,23970
0,20,340,640,1520,250,4310,840,3980,3380,24030
1270,410,0,570,2330,660,12370,260,3050,0,24160
0,410,1090,580,2120,1870,2930,110,17350,5950,24190
320,590,300,320,1670,120,5530,190,2990,0,24360
1100,1440,3170,1510,2100,810,5660,220,1780,0,24590
0,20,440,2210,4390,360,2170,280,570,260,24610
840,0,45750,700,1560,170,4940,260,1840,4540,24670
0,510,650,2550,2970,1870,2470,130,2230,920,24710
40,90,4620,950,5150,390,2620,210,12110,1510,24740
770,0,1200,1190,1580,1880,2510,300,1340,0,24760
5740,1560,0,1180,1330,2520,3840,100,4980,7140,24920
210,0,2830,490,1270,580,6310,0,520,5590,25020
1210,0,1300,950,2970,1300,1580,180,280,4160,25060
700,360,2290,490,1200,1320,3730,10,1860,1410,25130
3000,250,17380,520,2820,370,1360,180,3580,1400,25190
980,260,1470,340,1360,3730,7060,70,1990,5550,25210
1850,280,30430,940,2090,970,3050,160,800,590,25220
660,0,250,1010,1490,810,3010,480,970,4160,25320
1770,50,0,610,1630,480,2460,30,1280,7510,25380
6660,80,10,510,1180,770,2330,30,1260,4700,25430
0,1370,0,530,1420,60,6940,120,5200,3740,25540
0,0,260,240,1500,400,1030,60,1330,5060,25560
40,200,610,880,1320,910,3190,0,5060,400,25640
0,0,0,610,3370,1130,7910,30,1040,3270,25890
1370,110,10,1320,1390,270,1320,230,720,2410,25950
0,140,2670,500,1280,690,4220,170,1150,4690,26080
3900,0,50,1310,450,2090,10490,130,1510,4210,26360
20,0,0,740,880,450,4370,140,2460,590,26510
30,3660,5880,790,3000,220,4340,530,680,1190,26510
0,0,2210,690,1320,0,3060,350,40,3410,26600
180,0,150,460,470,0,5890,0,460,20,26750
1190,90,6520,1660,1330,920,3190,130,3420,0,26780
0,630,60,1030,3920,1370,1980,370,1570,1250,26860
240,12560,16130,630,2710,220,18140,260,300,5280,27000
450,200,0,780,240,70,14830,10,1950,0,27020
730,240,90,460,2420,100,3970,330,1950,0,27100
1750,300,1420,560,1150,3490,5670,80,890,4710,27380
3310,0,1750,400,1630,430,3050,460,2840,650,27650
580,970,3750,1200,2140,650,6180,250,5980,0,27820
520,90,6270,1480,1660,1590,2800,230,1470,0,27920
0,0,0,1520,1470,250,4240,40,360,410,28100
2400,0,430,410,1970,1960,5220,0,5220,3790,28190
0,740,150,2780,750,110,3900,0,8830,7440,28260
1280,430,190,360,1830,790,5740,110,1160,4610,28320
1220,130,0,1020,1540,340,10860,340,4830,4660,28410
0,310,0,230,2150,270,740,260,3250,4460,28510
0,2510,16550,1000,2180,2230,4270,350,2160,60,28660
0,0,350,900,1260,7630,70,60,3990,1960,28730
1970,220,500,1490,1000,890,2070,190,1920,4020,29150
110,470,44320,370,720,200,3220,10,1060,80,29350
2260,40,5690,650,4070,1090,4630,270,220,5780,29390
70,410,950,560,1630,500,1180,300,2530,4670,29490
0,100,27660,490,1940,990,2860,240,790,3080,30070
1690,0,2170,840,2310,650,2590,300,6530,4890,30280
910,200,91680,440,1030,2820,10810,230,9950,2080,30340
410,110,390,1490,910,2180,5140,130,0,3570,30410
2320,380,1080,1390,2380,2210,1140,250,2680,2760,30410
1300,2220,0,770,3000,590,6400,480,1060,120,30470
30,1270,250,800,3950,770,11420,210,1280,4460,30670
0,0,970,700,1120,120,10110,310,3310,2380,30730
450,500,6910,1440,2220,2290,1270,280,4160,2230,30750
2600,1130,1840,890,2380,2930,4230,150,2640,0,31530
510,240,7320,1260,1610,250,2240,200,2770,300,31720
7370,0,360,1470,3370,790,1190,350,3510,3870,31970
60,1660,0,920,2080,710,1230,540,600,0,32140
2260,1070,2830,1010,3400,130,21060,230,7500,1050,32460
2850,1280,5330,880,3060,630,4730,180,5170,5210,32780
0,0,260,1850,1520,640,9090,0,510,3150,33790
200,280,4200,640,2540,1680,1100,240,830,0,33790
1060,0,14230,1370,2870,3000,6640,220,1830,310,34210
3690,1020,10930,1890,3760,5370,15400,550,2290,990,35690
50,0,0,840,1130,90,3570,270,430,3870,36350
0,60,1030,730,1270,30,2080,160,4690,0,36510
0,0,1110,610,1570,690,1970,40,420,0,38030
860,390,460,1330,1910,230,3660,250,1100,80,39010
10160,120,6050,1000,2880,2580,3980,240,1910,3780,39770
1470,0,780,520,1260,4470,7120,190,1030,6840,39950
0,1220,0,490,890,110,13640,100,800,9690,40860
1200,0,1750,570,1190,1600,3290,10,2000,9670,42720
0,630,2360,640,3000,3390,3020,410,4840,710,43280
330,370,660,670,2960,750,2120,200,790,2240,44160
50,0,80,750,610,120,2540,90,4280,3600,47950
0,340,3120,950,640,0,3810,130,3630,380,51450
70,80,37360,1700,1410,260,8390,30,4800,160,54890
0,620,850,1540,2640,250,6070,700,3790,12200,58230
590,610,180,1800,4760,220,10250,280,1290,0,70720
